date,high,low,open,close,volume,adjclose,blocks-size,avg-block-size,n-transactions-per-block,n-payments-per-block,n-transactions-total,median-confirmation-time,avg-confirmation-time,total-bitcoins,market-price,market-cap,trade-volume,hash-rate,difficulty,transaction-fees,transaction-fees-usd,fees-usd-per-transaction,cost-per-transaction-percent,cost-per-transaction,n-unique-addresses,n-transactions,n-payments,transactions-per-second,output-volume,mempool-count,mempool-growth,mempool-size,utxo-count,n-transactions-excluding-popular,estimated-transaction-volume,estimated-transaction-volume-usd
2018-12-05,3969.535888671875,3753.994873046875,3958.894775390625,3753.994873046875,5302481574.0,3753.994873046875,194310.980329,1.03676808461538,1973.08461538462,3156.269230769231,362020227.0,,,,,,,,,26.31110179,100121.37095126,0.390335207080128,,24.5299584444164,,256501.0,410315.0,3.75,,8094.0,1329.6,6664547.5,,,,
2018-12-06,3874.966064453125,3521.101806640625,3754.074462890625,3521.101806640625,5878333109.0,3521.101806640625,,,,3336.948148148148,,9.48333333333333,26.5299536331725,,3744.98,,412960592.3912,,5646403851535.0,,,,,,,,450488.0,,1633213.92741729,5283.5,,2737151.5,,268991.0,,
2018-12-07,3512.59033203125,3280.228759765625,3512.59033203125,3419.937255859375,6835615448.0,3419.937255859375,,,,3946.69298245614,,,,,,,,37191010.29589566,,,,,0.660452310910708,,495221.0,,449923.0,2.56666666666667,,,922.95,,,,224589.84393952,751100109.531282
2018-12-08,3506.04345703125,3350.650634765625,3421.910400390625,3476.11474609375,5305024497.0,3476.11474609375,194732.610371,0.970701047244094,1819.71653543307,2862.818897637795,362811308.0,,,,,58324341075.0,,,,19.7523634,66812.7644208559,0.289102587669862,,23.5736816848656,,231104.0,363578.0,3.05,,1085.5,1110.78333333333,507655.0,,,,
2018-12-09,3685.3056640625,3469.09423828125,3473.2275390625,3614.234375,4947372847.0,3614.234375,,,,2833.9765625,,8.425,15.7633253284643,,3453.66,,501085554.5682,,5646403851535.0,,,,,,,,362749.0,3.25,749837.224049977,5112.5,1297.25,3497941.0,,230891.0,,
2018-12-10,3647.33251953125,3470.14453125,3612.04638671875,3502.656005859375,5020968740.0,3502.656005859375,,,,3351.6451612903224,,,,,,,,35969936.15414296,,,,,1.05114166182324,,443067.0,,415604.0,,,2634.0,,1511690.5,,,152111.12871128,526990901.514102
2018-12-11,3513.18505859375,3392.25,3497.5546875,3424.588134765625,4696765188.0,3424.588134765625,195118.685935,1.07667292,2011.896,3157.08,363537909.0,,,,,,,,,23.31901099,78284.401270355,0.31128607550432,,21.2257369117645,,251487.0,394635.0,3.28333333333333,,,1139.95,,,,,
2018-12-12,3534.228515625,3413.4814453125,3421.458251953125,3486.9501953125,4139364829.0,3486.9501953125,,,,3385.6,,11.65,38.3962930389458,,3407.28,58335058850.0,306997665.7128,,5646403851535.0,,,,,,,,406272.0,2.91666666666667,1100815.10721768,1017.0,1041.86666666667,577063.5,,251110.0,,
2018-12-13,3489.739501953125,3298.132080078125,3487.87939453125,3313.67724609375,4343372456.0,3313.67724609375,,,,3164.870229007633,,,,,,,,35005336.7349416,,,,,0.975697289311157,,439018.0,,414598.0,2.7,,10835.0,847.583333333333,7136318.5,,,177671.44337181,597302476.971246
2018-12-14,3329.555908203125,3206.542236328125,3311.751953125,3242.48486328125,4372763663.0,3242.48486328125,195531.350563,1.05868513013699,1889.04794520548,3056.4383561643835,364319466.0,,,,,,,,,25.09538231,81167.265855545,0.294296488611517,,21.690724529119,,275801.0,446240.0,,,5515.0,,2686498.0,,,,
2018-12-15,3275.3779296875,3191.303466796875,3243.99755859375,3236.76171875,3551763561.0,3236.76171875,,,,2674.51677852349,,6.46666666666667,12.6036497556785,,3242.42,54808725431.25,406362868.6126,,5646403851535.0,,,,,,,,398503.0,2.41666666666667,813096.485976747,,951.466666666667,,,254952.0,,
2018-12-16,3305.753173828125,3233.81982421875,3236.274658203125,3252.839111328125,3744248994.0,3252.839111328125,,,,3067.495652173913,,,,,,,,37010224.2913529,,,,,1.48114957272715,,364388.0,,352762.0,2.56666666666667,,6535.0,1247.53333333333,3435112.5,,,98059.28085556,315066374.369889
2018-12-17,3597.91796875,3253.123046875,3253.123046875,3545.86474609375,5409247918.0,3545.86474609375,195943.603395,0.990779437499999,1867.64375,2831.58125,365084181.0,,,,,,,,,20.97551137,70170.60593796,0.234823309912423,,22.5581133511743,,298823.0,453053.0,3.88333333333333,,10531.5,1438.53333333333,6011665.5,,,,
2018-12-18,3701.349365234375,3487.169189453125,3544.761474609375,3696.05908203125,5911325473.0,3696.05908203125,,,,3293.53125,,10.0333333333333,43.4978521125005,,3556.54,,501899316.0194,,5621092245587.73,,,,,,,,421572.0,,1371198.62085749,16495.0,,11971678.0,,255238.0,,
2018-12-19,3949.322998046875,3687.22998046875,3706.824951171875,3745.95068359375,6810689119.0,3745.95068359375,,,,3151.3825503355706,,,,,,64265423925.0,,38029757.87999838,,,,,0.793741966024638,,495568.0,,469556.0,3.73333333333333,,,1578.2,,,,238015.6390954,893184813.801197
2018-12-20,4191.228515625,3728.974609375,3742.195068359375,4134.44140625,8927129279.0,4134.44140625,196401.814182,1.13919502222222,2127.94814814815,3300.385185185185,365952427.0,,,,,,,,,27.62806589,108908.82294331,0.379112631341302,,23.3991580237033,,287273.0,445552.0,3.8,,954.0,1538.55,1380937.5,,,,
2018-12-21,4198.4296875,3850.9462890625,4133.70361328125,3896.543701171875,7206015706.0,3896.543701171875,,,,3293.2571428571428,,7.75,25.5889737513232,,4135.19,,938950259.6941,,5106422924660.0,,,,,,,,461056.0,3.26666666666667,1281402.42997921,10750.5,1217.03333333333,6853020.5,,268570.0,,
2018-12-22,4014.1826171875,3855.739013671875,3898.083740234375,4014.1826171875,5605823233.0,4014.1826171875,,,,2195.8,,,,,,66736529218.75,,37486502.685146056,,,,,2.82817791759637,,386813.0,,384265.0,,,1265.5,,579522.5,,,78988.75477337,303876048.573279
2018-12-23,4085.7236328125,3976.40576171875,4020.99462890625,3998.980224609375,6151275490.0,3998.980224609375,196843.53123,0.740468193181818,1424.65340909091,2187.505681818182,366772667.0,,,,,,,,,15.44952443,61586.79743681,0.245247499957431,,35.5085767316824,,250739.0,385001.0,2.98333333333333,,,1171.43333333333,,,,,
2018-12-24,4271.79248046875,4000.331787109375,4000.331787109375,4078.59912109375,7240968501.0,4078.59912109375,,,,2745.236842105264,,6.21666666666667,19.4022900234302,,3995.17,,363146370.6295,,5106422924660.0,,,,,,,,417276.0,4.11666666666667,1102833.45494636,1314.5,1718.9,669069.5,,260286.0,,
2018-12-25,4089.5615234375,3760.0205078125,4081.030517578125,3815.49072265625,6158207293.0,3815.49072265625,,,,2484.125786163522,,,,,,66802524875.0,,38725392.663230754,,,,,1.87444726079078,,353052.0,,394976.0,3.05,,1880.0,1304.33333333333,693764.5,,,106914.50089349,403843192.833081
2018-12-26,3893.359619140625,3769.86376953125,3819.666748046875,3857.297607421875,5326547918.0,3857.297607421875,197246.155964,0.8895805477707,1791.75159235669,2691.579617834395,367559150.0,,,,,,,,,16.22660938,61224.992293185,0.217646299543858,,26.5842901558564,,281305.0,422578.0,,,819.0,,309145.0,,,,
2018-12-27,3874.4169921875,3645.448486328125,3854.6884765625,3654.83349609375,5130222366.0,3654.83349609375,,,,2605.522988505747,,4.6125,10.9462433156219,,3848.21,62392975200.0,332210350.9134,,5106422924660.0,,,,,,,,453361.0,3.03333333333333,1258835.33320189,,1284.55,,,289455.0,,
2018-12-28,3956.135986328125,3642.632080078125,3653.1318359375,3923.918701171875,5631554348.0,3923.918701171875,,,,2954.437125748503,,,,,,,,41086085.89495204,,,,,1.26106563926129,,485694.0,,493391.0,2.65,,1362.5,1164.31666666667,644062.5,,,168810.72130871,626362020.822387
2018-12-29,3963.7587890625,3820.40869140625,3932.49169921875,3820.40869140625,4991655917.0,3820.40869140625,197695.445725,0.973710137681159,1920.14492753623,3005.710144927536,368450145.0,,,,,,,,,15.31251107,59331.217858355,0.223908286883369,,25.4576995164101,,264980.0,414788.0,2.16666666666667,,4393.5,1133.06666666667,1738198.0,,,,
2018-12-30,3901.908935546875,3797.21923828125,3822.384765625,3865.95263671875,4770578575.0,3865.95263671875,,,,2344.375,,3.89583333333333,7.13921721755652,,3770.36,66541564062.5,273159528.0084,,5106422924660.0,,,,,,,,412610.0,,700163.047612885,1293.0,,536684.5,,260107.0,,
2018-12-31,3868.742919921875,3725.867431640625,3866.839111328125,3742.700439453125,4661840806.0,3742.700439453125,,,,2605.1290322580644,,,,,,,,40723454.95148379,,,,,1.56579730704401,,391031.0,,403795.0,2.65,,,1234.86666666667,,,,126700.76554973,476003087.181449
2019-01-01,3850.913818359375,3707.231201171875,3746.71337890625,3843.52001953125,4324200990.0,3843.52001953125,198101.21908,0.801778946308724,1575.3355704698,2305.644295302013,369240247.0,,,,,,,,,11.22870449,41541.14869832,0.176749033941854,,29.8350571576202,,234725.0,343541.0,1.95,,428.5,867.666666666667,242394.5,,,,
2019-01-02,3947.981201171875,3817.409423828125,3849.21630859375,3943.409423828125,5244856836.0,3943.409423828125,,,,2737.973509933775,,7.66666666666667,15.032364808592,,3855.88,67454198725.0,241928399.1936,,5618595848853.0,,,,,,,,413434.0,3.4,985716.743373064,5070.0,2035.28333333333,3028096.5,,261327.0,,
2019-01-03,3935.68505859375,3826.222900390625,3931.048583984375,3836.7412109375,4530215219.0,3836.7412109375,,,,2823.6129032258063,,,,,,,,41499587.17874795,,,,,1.30974366354496,,450626.0,,437660.0,,,886.0,,484521.0,,,152925.79042141,586335098.627541
2019-01-04,3865.9345703125,3783.853759765625,3832.0400390625,3857.717529296875,4847965467.0,3857.717529296875,198514.023883,0.959198758389262,1891.08724832215,2960.9463087248323,370039173.0,,,,,,,,,19.57925017,74019.968988175,0.262694550871538,,25.2521585501334,,281772.0,441181.0,3.03333333333333,,,1290.83333333333,,,,,
2019-01-05,3904.903076171875,3836.900146484375,3851.973876953125,3845.194580078125,5137609824.0,3845.194580078125,,,,2390.208588957056,,4.36666666666667,8.81664063807997,,3856.62,66935379000.0,293647134.8172,,5618595848853.0,,,,,,,,389604.0,2.88333333333333,762435.096074581,1568.5,1082.1,728044.0,,256504.0,,
2019-01-06,4093.29736328125,3826.51318359375,3836.51904296875,4076.632568359375,5597027440.0,4076.632568359375,,,,2753.3829787234044,,,,,,,,42762992.71688324,,,,,2.43053604310171,,389294.0,,388227.0,3.48333333333333,,5122.5,1100.31666666667,1715080.0,,,76252.19816891,295057199.362848
2019-01-07,4092.613525390625,4020.89404296875,4078.5849609375,4025.248291015625,5228625637.0,4025.248291015625,198906.032513,0.984752744680851,2019.7304964539,3049.851063829787,370844663.0,,,,,,,,,23.87585077,96377.3178312849,0.332863569217673,,25.1654860048051,,284782.0,430029.0,,,9071.5,,4500092.0,,,,
2019-01-08,4109.02099609375,3996.955322265625,4028.47216796875,4030.847900390625,5306593305.0,4030.847900390625,,,,2763.692307692308,,6.5,11.6697977943265,,4032.25,,314915700.8125,,5618595848853.0,,,,,,,,467064.0,1.9,907272.319909191,,608.4,,,307496.0,,
2019-01-09,4068.403564453125,4022.662841796875,4031.552001953125,4035.29638671875,5115905225.0,4035.29638671875,,,,2880.682926829268,,,,,,69936763262.5,,42653392.38469466,,,,,1.35125790099297,,463346.0,,472432.0,3.73333333333333,,1466.0,1280.86666666667,541754.0,,,157273.13975154,630379615.777342
2019-01-10,4064.066650390625,3659.174560546875,4034.411376953125,3678.924560546875,6874143796.0,3678.924560546875,199335.417225,0.970871820512821,2098.32051282051,3204.224358974359,371764711.0,,,,,,,,,25.84515048,99192.1059430529,0.300802727888491,,23.0764227799724,,327338.0,499859.0,3.5,,7201.0,1099.93333333333,3095419.0,,,,
2019-01-11,3713.8818359375,3653.06982421875,3674.015380859375,3687.365478515625,5538712865.0,3687.365478515625,,,,3300.324324324324,,7.175,19.2173631374801,,3646.25,,465176834.075,,5618595848853.0,,,,,,,,488448.0,,1202241.87199114,1690.5,,567918.0,,297061.0,,
2019-01-12,3698.978271484375,3653.810791015625,3686.97314453125,3661.301025390625,4778170883.0,3661.301025390625,,,,2978.927536231884,,,,,,63546053850.0,,43172095.94035512,,,,,2.36528189046194,,396628.0,,411092.0,2.2,,,699.283333333333,,,,74725.49091697,270915665.310548
2019-01-13,3674.760009765625,3544.92724609375,3658.8681640625,3552.953125,4681302466.0,3552.953125,199757.458177,0.853370890510949,2021.87591240876,2942.4306569343066,372685575.0,,,,,,,,,14.17709438,50842.92080623,0.182962574018324,,22.5502377614146,,276997.0,403113.0,4.15,,2068.5,1418.63333333333,739382.0,,,,
2019-01-14,3727.836181640625,3552.28515625,3557.31103515625,3706.05224609375,5651384490.0,3706.05224609375,,,,3212.1006711409395,,6.56666666666667,13.8097599413207,,3531.96,,170721560.2716,,5862614531725.31,,,,,,,,478603.0,2.78333333333333,943758.900935683,7097.0,938.816666666667,2695864.0,,315866.0,,
2019-01-15,3720.1533203125,3619.94921875,3704.21630859375,3630.67529296875,5537192302.0,3630.67529296875,,,,3460.1742424242425,,,,,,64065445762.5,,42592390.902812645,,,,,0.486604986869542,,466212.0,,456743.0,,,2657.5,,2169916.0,,,348323.10458262,1270645847.43182
2019-01-16,3685.777099609375,3624.67333984375,3631.509765625,3655.0068359375,5394457145.0,3655.0068359375,200157.509817,1.11209812030075,2298.51127819549,3593.624060150376,373591457.0,,,,,,,,,25.07927963,90360.76253915,0.295584466372971,,19.8680561871991,,305702.0,477952.0,3.11666666666667,,,945.083333333333,,,,,
2019-01-17,3680.135986328125,3621.9609375,3651.87109375,3678.56396484375,5464420383.0,3678.56396484375,,,,3540.0078740157483,,8.7,24.3310297284577,,3621.43,,237255849.8063,,5883988430955.0,,,,,,,,449581.0,2.66666666666667,865081.658681416,2666.5,982.6,898308.0,,285474.0,,
2019-01-18,3682.52001953125,3637.080810546875,3677.990478515625,3657.83935546875,5002961727.0,3657.83935546875,,,,3477.4202898550725,,,,,,63089899031.25,,39460857.63369904,,,,,1.40219088151139,,484530.0,,479884.0,4.68333333333333,,6490.5,1369.2,2436283.5,,,124501.44269042,449808595.91667
2019-01-19,3758.533447265625,3652.3779296875,3652.3779296875,3728.568359375,5955691380.0,3728.568359375,200587.779363,0.959122060150376,2121.71428571429,3138.375939849624,374498314.0,,,,,,,,,17.57732062,66289.113919865,0.23097976563678,,22.14279494451,,282188.0,417404.0,,,1094.0,,321802.5,,,,
2019-01-20,3743.387939453125,3583.01953125,3725.446044921875,3601.013671875,5582489560.0,3601.013671875,,,,2667.388535031847,,5.26666666666667,9.86362853985772,,3703.98,,205575557.0148,,5883988430955.0,,,,,,,,418780.0,2.76666666666667,673875.570953252,,1174.5,,,283169.0,,
2019-01-21,3608.8408203125,3558.537109375,3600.372802734375,3576.032470703125,5004347059.0,3576.032470703125,,,,3102.74,,,,,,,,40467000.623602085,,,,,1.40910107982086,,449404.0,,465411.0,3.11666666666667,,3063.5,1043.35,1006034.0,,,138085.58372343,488189514.450034
2019-01-22,3620.74658203125,3539.721435546875,3575.081298828125,3604.5771484375,5313623556.0,3604.5771484375,200983.41026,1.05525491538461,2277.23076923077,3396.030769230769,375390878.0,,,,,61912593125.0,,,,20.9003654,74224.191078255,0.250723520734546,,19.7417340260717,,296040.0,441484.0,3.85,,12448.5,1345.16666666667,6847934.5,,,,
2019-01-23,3623.06787109375,3565.31396484375,3605.55712890625,3585.123046875,5433755649.0,3585.123046875,,,,3299.780821917808,,7.01666666666667,24.6143387437639,,3587.35,,209940367.5135,,5883988430955.0,,,,,,,,481768.0,,1177961.56777741,19086.0,,10966604.5,,280641.0,,
2019-01-24,3616.08740234375,3569.0927734375,3584.500244140625,3600.865478515625,5262869046.0,3600.865478515625,,,,2861.382716049383,,,,,,,,40991036.14625532,,,,,1.54099562963499,,470446.0,,463544.0,2.98333333333333,,,1093.41666666667,,,,134575.04638898,477934358.136481
2019-01-25,3612.927734375,3575.597412109375,3607.390380859375,3599.765869140625,5265847539.0,3599.765869140625,201417.662554,1.01736005072464,2181.77536231884,3501.753623188406,376287875.0,,,,,62388168437.5,,,,24.82339222,88476.172812655,0.292323766582377,,20.8480330491225,,301085.0,483242.0,3.55,,2361.0,1258.45,905969.5,,,,
2019-01-26,3654.93310546875,3593.345947265625,3599.71533203125,3602.46044921875,5098183235.0,3602.46044921875,,,,3075.48,,7.2,15.2156843320626,,3577.79,,184223340.8878,,5883988430955.0,,,,,,,,461322.0,2.85,956749.612212275,1498.5,964.666666666667,511009.0,,278678.0,,
2019-01-27,3612.67138671875,3567.245849609375,3604.687255859375,3583.9658203125,5570752966.0,3583.9658203125,,,,2967.6496350364964,,,,,,,,43163853.55665825,,,,,2.86043519912607,,383276.0,,406568.0,,,4152.0,,1808862.5,,,63071.67360757,223512708.830142
2019-01-28,3586.7509765625,3439.23291015625,3584.283203125,3470.450439453125,6908930483.0,3470.450439453125,201825.737961,1.02264442068965,2124.56551724138,3237.6068965517243,377152636.0,,,,,59844389193.75,,,,24.16321392,82838.08135573,0.268900680238816,,20.5101792215714,,308062.0,469453.0,2.95,,,1125.75,,,,,
2019-01-29,3476.0654296875,3400.81982421875,3468.8701171875,3448.116943359375,5897159493.0,3448.116943359375,,,,3322.410958904109,,7.90416666666667,15.4036536414696,,3448.58,,219370864.0452,,5814661935892.0,,,,,,,,485072.0,4.26666666666667,1566152.82464706,2043.0,1720.08333333333,764945.5,,313669.0,,
2019-01-30,3495.1748046875,3429.387939453125,3443.89697265625,3486.181640625,5955112627.0,3486.181640625,,,,3487.845588235294,,,,,,,,42667170.64818568,,,,,0.79799173840412,,462721.0,,474347.0,3.01666666666667,,13581.5,985.633333333333,6811694.5,,,215449.84292465,737418316.862737
2019-01-31,3504.804931640625,3447.915771484375,3485.4091796875,3457.792724609375,5831198271.0,3457.792724609375,202268.515427,1.01542021290323,2283.51612903226,3339.993548387097,378109678.0,,,,,59575271175.0,,,,29.03627429,99308.573223475,0.280576285082357,,19.0182862400189,,353945.0,517699.0,,,933.0,,496906.5,,,,
2019-02-01,3501.9541015625,3431.591552734375,3460.547119140625,3487.9453125,5422926707.0,3487.9453125,,,,3260.6202531645567,,7.67083333333333,20.9203643587808,,3444.81,,112849977.6102,,5814661935892.0,,,,,,,,515178.0,2.56666666666667,2805591.82526717,,747.85,,,327428.0,,
2019-02-02,3523.287353515625,3467.57470703125,3484.6259765625,3521.060791015625,5071623601.0,3521.060791015625,,,,3236.5069444444443,,,,,,,,42571473.89819092,,,,,2.00310540036018,,418174.0,,466057.0,2.81666666666667,,764.0,922.7,249623.0,,,92025.73487174,315786229.87276
2019-02-03,3521.38818359375,3447.92431640625,3516.1396484375,3464.013427734375,5043937584.0,3464.013427734375,202728.86132,0.935500210144928,2175.15217391304,3085.536231884058,379125892.0,,,,,59393592325.0,,,,14.74322284,50881.463085955,0.167425003408801,,19.8878114057832,,300171.0,425804.0,3.05,,4585.0,923.1,1743688.5,,,,
2019-02-04,3476.223876953125,3442.5869140625,3467.211669921875,3459.154052734375,5332718886.0,3459.154052734375,,,,3243.503401360544,,6.41666666666667,13.3119915725515,,3456.02,,80969399.1302,,5814661935892.0,,,,,,,,476795.0,,2100232.57897692,3135.0,,1159770.5,,326737.0,,
2019-02-05,3478.148193359375,3451.93701171875,3454.950927734375,3466.357421875,5227549545.0,3466.357421875,,,,3503.7619047619046,,,,,,,,42283653.505950816,,,,,1.54775725140264,,503603.0,,515053.0,5.1,,,1643.1,,,,121437.29393125,414929550.42717
2019-02-06,3469.091796875,3398.5654296875,3469.091796875,3413.767822265625,5482196038.0,3413.767822265625,203161.190166,1.05037040853659,2131.68292682927,3038.518292682927,380114335.0,,,,,58992736506.25,,,,21.79051765,73427.777739637,0.210036092345556,,19.982624440426,,349596.0,498317.0,4.4,,5422.5,1574.21666666667,1857781.5,,,,
2019-02-07,3427.945556640625,3394.218505859375,3414.929443359375,3399.4716796875,5004962683.0,3399.4716796875,,,,2853.793103448276,,5.73333333333333,12.8057518021211,,3405.7,,143900701.53,,5814661935892.0,,,,,,,,496560.0,4.18333333333333,2624183.11068383,6107.5,1264.26666666667,5968530.5,,345680.0,,
2019-02-08,3695.614013671875,3391.023681640625,3401.37646484375,3666.7802734375,7735623101.0,3666.7802734375,,,,3165.153374233129,,,,,,,,44265699.764042266,,,,,1.30013824564251,,516886.0,,515920.0,,,1586.5,,514096.5,,,158595.25843566,552614639.038452
2019-02-09,3679.94140625,3646.559326171875,3671.5859375,3671.20361328125,6158833645.0,3671.20361328125,203657.589093,0.934364993333334,2072.61333333333,2937.0866666666666,381152017.0,,,,,63184226681.25,,,,17.75264078,64210.598196605,0.206536669314762,,22.0176278199394,,310892.0,440563.0,2.95,,,1169.16666666667,,,,,
2019-02-10,3695.0361328125,3640.97998046875,3673.201416015625,3690.188232421875,6282256903.0,3690.188232421875,,,,3005.542857142857,,8.20833333333333,13.7135115772208,,3664.38,,106699453.4838,,5894008795042.54,,,,,,,,420776.0,2.88333333333333,619329.420175526,2169.5,1032.75,779474.5,,292626.0,,
2019-02-11,3695.613037109375,3642.287841796875,3695.613037109375,3648.4306640625,6277056434.0,3648.4306640625,,,,3193.8137931034485,,,,,,,,44881391.034194775,,,,,1.30649275086857,,463119.0,,463103.0,2.68333333333333,,17598.0,878.583333333333,7537428.0,,,142422.01919519,512333681.418858
2019-02-12,3668.5869140625,3618.556884765625,3642.751953125,3653.528564453125,6480384532.0,3653.528564453125,204082.809151,1.3049640625,2121.6640625,3462.6875,382076756.0,,,,,,,,,34.31602175,126939.55755758,0.453349086290125,,21.5402799872773,,271573.0,443224.0,,,29670.5,,15790753.5,,,,
2019-02-13,3669.74658203125,3617.246337890625,3653.60400390625,3632.070556640625,6438903823.0,3632.070556640625,,,,3419.267973856209,,9.88333333333333,141.921631922435,,3632.42,63064987150.0,163866857.0902,,6061518831027.0,,,,,,,,523148.0,2.5,3759153.89515758,,1390.93333333333,,,340605.0,,
2019-02-14,3646.256591796875,3607.69775390625,3631.170166015625,3616.880859375,6271044418.0,3616.880859375,,,,3583.198581560284,,,,,,,,44306824.50785983,,,,,1.41026305879784,,473265.0,,505231.0,4.26666666666667,,2080.0,1420.56666666667,825923.0,,,130446.9173572,465606911.488956
2019-02-15,3647.795166015625,3608.20654296875,3617.368408203125,3620.810791015625,6091952231.0,3620.810791015625,204582.526613,1.10127422834646,2336.44881889764,3613.070866141733,383058777.0,,,,,,,,,26.46547377,94454.66641078,0.318319633102191,,19.4194818046459,,296729.0,458860.0,2.55,,24193.5,759.583333333333,14669840.0,,,,
2019-02-16,3652.84130859375,3615.270263671875,3615.270263671875,3629.78759765625,5934744052.0,3629.78759765625,,,,3246.0333333333333,,7.325,51.7693099254761,,3608.2,62901712225.0,120798170.078,,6061518831027.0,,,,,,,,486905.0,,721058.482953854,1176.0,,333883.5,,322955.0,,
2019-02-17,3680.537353515625,3619.18212890625,3633.359375,3673.836181640625,7039512503.0,3673.836181640625,,,,2912.276729559748,,,,,,,,42190406.28864557,,,,,3.019286186941,,393160.0,,463052.0,3.08333333333333,,,1322.4,,,,66470.83825274,237971659.056432
2019-02-18,3936.6650390625,3669.982421875,3671.369873046875,3915.71435546875,9908216640.0,3915.71435546875,205013.617484,1.08001701935484,2221.12258064516,3369.793548387097,384014329.0,,,,,,,,,29.40410079,113419.108518855,0.325041794131476,,21.654393510917,,344274.0,522318.0,3.7,,4542.0,1176.83333333333,2150958.5,,,,
2019-02-19,4010.87939453125,3908.153076171875,3911.66162109375,3947.094482421875,9933626655.0,3947.094482421875,,,,3456.794871794872,,8.98333333333333,45.3054246395986,,3910.8,68151528450.0,429150386.544,,6061518831027.0,,,,,,,,539260.0,3.28333333333333,1780234.10470397,21596.0,980.016666666667,11317882.5,,334017.0,,
2019-02-20,4000.486328125,3926.246826171875,3946.68505859375,3999.820556640625,8693373948.0,3999.820556640625,,,,3848.576923076923,,,,,,,,44810549.229871765,,,,,0.946842552129028,,521878.0,,500315.0,,,6982.0,,3159200.0,,,178208.3140972,696700438.735942
2019-02-21,4010.009521484375,3940.108154296875,4000.2568359375,3954.1181640625,7775128102.0,3954.1181640625,205501.391383,1.17844950420168,2500.79831932773,3962.252100840336,385019779.0,,,,,,,,,34.71560858,138165.985581815,0.457964260652494,,20.0591936438727,,297595.0,471508.0,3.58333333333333,,,1161.16666666667,,,,,
2019-02-22,4006.538330078125,3950.81640625,3952.406494140625,4005.526611328125,7826525254.0,4005.526611328125,,,,3391.33950617284,,8.675,62.0598005582291,,3944.88,69183375825.0,196426384.1712,,6061518831027.0,,,,,,,,549397.0,3.35,1376221.90008537,1089.5,1200.2,376030.0,,338008.0,,
2019-02-23,4166.2861328125,3968.726806640625,3998.916259765625,4142.52685546875,8922258316.0,4142.52685546875,,,,3323.853146853147,,,,,,,,44380092.46493542,,,,,1.46887269552498,,441275.0,,475311.0,3.26666666666667,,2353.5,1006.3,740689.5,,,122875.08682081,489507893.012273
2019-02-24,4210.6416015625,3793.708984375,4145.4580078125,3810.427490234375,10794227451.0,3810.427490234375,205958.067939,1.04406535766423,2339.02189781022,3487.0510948905107,385996720.0,,,,,,,,,29.55542146,118261.491725949,0.368826051795763,,22.2045952420895,,320446.0,477726.0,,,4018.5,,1269130.0,,,,
2019-02-25,3913.707275390625,3807.00244140625,3807.00244140625,3882.6962890625,9318796067.0,3882.6962890625,,,,3665.3566433566434,,8.70833333333333,33.9572113091883,,3766.89,,400105758.6783,,6071846049921.0,,,,,,,,524146.0,2.28333333333333,1518114.00751512,,759.616666666667,,,320612.0,,
2019-02-26,3891.578857421875,3837.986328125,3878.697265625,3854.35791015625,7931218996.0,3854.35791015625,,,,3464.248447204969,,,,,,67002663600.0,,42628200.62640033,,,,,1.32996874204855,,532149.0,,557744.0,3.95,,2388.0,1355.1,1233086.0,,,156017.98293206,592375975.327037
2019-02-27,3888.802490234375,3787.058837890625,3857.479736328125,3851.04736328125,8301309684.0,3851.04736328125,206435.718437,1.12512205673759,2443.68794326241,3765.631205673759,387020618.0,,,,,,,,,32.66318415,123971.346626385,0.359796106995545,,19.7408545583538,,344560.0,530954.0,7.33333333333333,,7594.0,2324.18333333333,3657748.0,,,,
2019-02-28,3906.058349609375,3845.8212890625,3848.261962890625,3854.785400390625,8399767798.0,3854.785400390625,,,,3686.653333333333,,7.525,32.4378978520967,,3833.23,,226984139.4655,,6071846049921.0,,,,,,,,552998.0,,1540872.98206993,5930.0,,1879541.5,,352657.0,,
2019-03-01,3907.79541015625,3851.6923828125,3853.757080078125,3859.583740234375,7661247975.0,3859.583740234375,,,,3526.395061728395,,,,,,66743817500.0,,44684496.38070919,,,,,1.45984435485304,,552623.0,,571276.0,3.25,,,1105.66666666667,,,,140717.25873174,536410480.46392
2019-03-02,3874.607421875,3832.1279296875,3855.318115234375,3864.4150390625,7578786076.0,3864.4150390625,206934.814322,1.15557925757576,2544.42424242424,3905.363636363637,388088041.0,,,,,,,,,25.32153705,99021.205453925,0.286647422329177,,19.00503973256,,335864.0,515508.0,4.08333333333333,,5352.5,1319.26666666667,1860484.5,,,,
2019-03-03,3875.483642578125,3836.90576171875,3862.26611328125,3847.17578125,7253558152.0,3847.17578125,,,,3359.205479452055,,7.41666666666667,21.2767315679288,,3831.44,,120293269.5584,,6071846049921.0,,,,,,,,490444.0,2.25,1447172.47836288,8075.0,681.616666666667,3409562.5,,344512.0,,
2019-03-04,3867.3818359375,3733.749755859375,3845.091552734375,3761.55712890625,9029175788.0,3761.55712890625,,,,3531.693430656934,,,,,,65421801912.5,,44628180.420195125,,,,,1.27232387509112,,506186.0,,483842.0,,,3323.0,,3358772.0,,,137268.22340606,510664925.146437
